Scaffold,ID,Start,End,Strand,5'UTR
ChrVI_A_nidulans_FGSC_A4,AN3037,2041855,2044267,+,0
ChrVI_A_nidulans_FGSC_A4,AN9179,180933,182184,-,53
ChrVI_A_nidulans_FGSC_A4,AN12185,1311249,1311842,+,0
ChrVI_A_nidulans_FGSC_A4,AN2823,2686352,2687120,+,111
ChrVI_A_nidulans_FGSC_A4,AN3341,1039244,1041000,-,0
ChrVI_A_nidulans_FGSC_A4,AN11705,1885016,1885992,+,106
ChrVI_A_nidulans_FGSC_A4,AN2876,2522825,2525126,-,0
ChrVI_A_nidulans_FGSC_A4,AN3153,1639091,1640539,-,99
ChrVI_A_nidulans_FGSC_A4,AN9199,135361,137479,+,95
ChrVI_A_nidulans_FGSC_A4,AN3083,1896988,1899078,-,386
ChrVI_A_nidulans_FGSC_A4,AN10386,1468833,1471226,+,0
ChrVI_A_nidulans_FGSC_A4,AN11195,174955,176528,-,0
ChrVI_A_nidulans_FGSC_A4,AN10407,749034,752631,-,212
ChrVI_A_nidulans_FGSC_A4,AN3336,1058427,1059494,+,0
ChrVI_A_nidulans_FGSC_A4,AN2951,2285900,2288363,+,152
ChrVI_A_nidulans_FGSC_A4,AN3298,1200540,1201527,-,54
ChrVI_A_nidulans_FGSC_A4,AN2632,3319078,3320061,+,0
ChrVI_A_nidulans_FGSC_A4,AN3065,1961296,1963197,+,195
ChrVI_A_nidulans_FGSC_A4,AN3039,2037327,2038622,-,58
ChrVI_A_nidulans_FGSC_A4,AN2899,2458468,2461610,+,295
ChrVI_A_nidulans_FGSC_A4,AN2923,2385363,2386739,-,0
ChrVI_A_nidulans_FGSC_A4,AN3058,1978579,1981082,+,55
ChrVI_A_nidulans_FGSC_A4,AN2840,2632016,2633353,-,0
ChrVI_A_nidulans_FGSC_A4,AN2656,3246155,3247898,-,0
ChrVI_A_nidulans_FGSC_A4,AN9062,552445,553915,-,57
ChrVI_A_nidulans_FGSC_A4,AN2985,2169262,2171665,+,103
ChrVI_A_nidulans_FGSC_A4,AN10413,700028,705686,+,192
ChrVI_A_nidulans_FGSC_A4,AN3122,1757875,1760457,+,130
ChrVI_A_nidulans_FGSC_A4,AN11193,23863,26138,-,0
ChrVI_A_nidulans_FGSC_A4,AN3232,1388082,1390532,-,184
ChrVI_A_nidulans_FGSC_A4,AN3114,1781629,1783457,-,256
ChrVI_A_nidulans_FGSC_A4,AN3378,910242,912355,-,49
ChrVI_A_nidulans_FGSC_A4,AN9226,29167,37503,+,0
ChrVI_A_nidulans_FGSC_A4,AN11836,849455,850164,-,0
ChrVI_A_nidulans_FGSC_A4,AN2639,3291904,3293142,-,0
ChrVI_A_nidulans_FGSC_A4,AN11200,49038,49932,+,25
ChrVI_A_nidulans_FGSC_A4,AN3418,784975,786267,+,0
ChrVI_A_nidulans_FGSC_A4,AN9233,8800,10071,-,0
ChrVI_A_nidulans_FGSC_A4,AN9059,558406,560349,+,35
ChrVI_A_nidulans_FGSC_A4,AN10354,1743769,1744750,-,177
ChrVI_A_nidulans_FGSC_A4,AN2772,2844094,2851204,+,704
ChrVI_A_nidulans_FGSC_A4,AN11929,457943,459361,+,15
ChrVI_A_nidulans_FGSC_A4,AN11700,2006544,2006914,-,0
ChrVI_A_nidulans_FGSC_A4,AN2626,3346886,3348369,+,0
ChrVI_A_nidulans_FGSC_A4,AN3043,2023501,2025224,-,107
ChrVI_A_nidulans_FGSC_A4,AN3239,1370152,1371669,-,271
ChrVI_A_nidulans_FGSC_A4,AN2990,2158432,2159181,-,59
ChrVI_A_nidulans_FGSC_A4,AN2725,3022830,3025355,-,44
ChrVI_A_nidulans_FGSC_A4,AN11167,338447,340172,-,49
ChrVI_A_nidulans_FGSC_A4,AN10399,1002814,1004423,-,321
ChrVI_A_nidulans_FGSC_A4,AN2940,2327852,2330699,+,639
ChrVI_A_nidulans_FGSC_A4,AN9071,523237,525589,-,87
ChrVI_A_nidulans_FGSC_A4,AN9098,439636,441307,-,61
ChrVI_A_nidulans_FGSC_A4,AN3457,656224,657883,+,561
ChrVI_A_nidulans_FGSC_A4,AN2896,2468818,2470033,+,118
ChrVI_A_nidulans_FGSC_A4,AN3381,895561,901877,-,0
ChrVI_A_nidulans_FGSC_A4,AN11377,1637687,1638619,+,5
ChrVI_A_nidulans_FGSC_A4,AN3392,857463,859840,-,0
ChrVI_A_nidulans_FGSC_A4,AN11366,2811810,2812181,+,0
ChrVI_A_nidulans_FGSC_A4,AN10392,1004449,1006104,-,49
ChrVI_A_nidulans_FGSC_A4,AN3389,866687,867953,+,0
ChrVI_A_nidulans_FGSC_A4,AN9107,414186,414764,+,0
ChrVI_A_nidulans_FGSC_A4,AN2999,2137163,2139840,-,340
ChrVI_A_nidulans_FGSC_A4,AN2932,2351636,2354124,+,244
ChrVI_A_nidulans_FGSC_A4,AN10367,1674570,1678788,+,25
ChrVI_A_nidulans_FGSC_A4,AN2939,2332357,2334495,+,120
ChrVI_A_nidulans_FGSC_A4,AN2844,2622416,2623307,-,111
ChrVI_A_nidulans_FGSC_A4,AN9102,426754,428305,-,53
ChrVI_A_nidulans_FGSC_A4,AN3394,847055,848916,+,37
ChrVI_A_nidulans_FGSC_A4,AN9103,424424,426939,+,224
ChrVI_A_nidulans_FGSC_A4,AN2648,3265783,3267770,+,36
ChrVI_A_nidulans_FGSC_A4,AN3019,2089697,2090821,+,105
ChrVI_A_nidulans_FGSC_A4,AN2706,3087816,3089459,-,0
ChrVI_A_nidulans_FGSC_A4,AN11687,2480587,2481758,+,15
ChrVI_A_nidulans_FGSC_A4,AN3325,1103315,1107958,-,0
ChrVI_A_nidulans_FGSC_A4,AN3148,1665267,1668807,-,236
ChrVI_A_nidulans_FGSC_A4,AN12183,1391722,1392177,-,182
ChrVI_A_nidulans_FGSC_A4,AN3406,816609,817483,+,0
ChrVI_A_nidulans_FGSC_A4,AN11181,312456,316472,+,521
ChrVI_A_nidulans_FGSC_A4,AN3304,1185775,1188146,-,65
ChrVI_A_nidulans_FGSC_A4,AN3321,1117899,1119502,+,6
ChrVI_A_nidulans_FGSC_A4,AN10351,2222965,2224843,-,72
ChrVI_A_nidulans_FGSC_A4,AN3367,944936,946054,+,5
ChrVI_A_nidulans_FGSC_A4,AN3244,1356909,1358956,-,52
ChrVI_A_nidulans_FGSC_A4,AN3469,631090,632088,-,110
ChrVI_A_nidulans_FGSC_A4,AN3455,660772,664334,+,54
ChrVI_A_nidulans_FGSC_A4,AN2832,2653962,2654976,+,0
ChrVI_A_nidulans_FGSC_A4,AN3258,1314606,1315957,-,87
ChrVI_A_nidulans_FGSC_A4,AN11641,334632,334949,+,0
ChrVI_A_nidulans_FGSC_A4,AN3209,1474035,1474730,-,60
ChrVI_A_nidulans_FGSC_A4,AN3284,1236762,1238161,-,80
ChrVI_A_nidulans_FGSC_A4,AN9128,362120,363272,+,0
ChrVI_A_nidulans_FGSC_A4,AN9211,95154,96362,-,0
ChrVI_A_nidulans_FGSC_A4,AN3057,1980651,1982614,-,145
ChrVI_A_nidulans_FGSC_A4,AN3012,2105909,2110541,+,325
ChrVI_A_nidulans_FGSC_A4,AN11395,792667,793418,-,0
ChrVI_A_nidulans_FGSC_A4,AN9235,3693,4756,-,0
ChrVI_A_nidulans_FGSC_A4,AN3275,1256765,1258780,-,0
ChrVI_A_nidulans_FGSC_A4,AN2751,2919982,2923155,+,30
ChrVI_A_nidulans_FGSC_A4,AN11680,2681845,2684463,+,0
ChrVI_A_nidulans_FGSC_A4,AN2713,3060041,3061111,+,0
ChrVI_A_nidulans_FGSC_A4,AN2903,2446787,2448475,+,58
ChrVI_A_nidulans_FGSC_A4,AN3359,969083,970961,-,19
ChrVI_A_nidulans_FGSC_A4,AN2810,2748401,2751026,+,163
ChrVI_A_nidulans_FGSC_A4,AN2854,2595928,2598811,+,238
ChrVI_A_nidulans_FGSC_A4,AN3178,1575274,1577504,+,206
ChrVI_A_nidulans_FGSC_A4,AN3422,772491,775073,+,360
ChrVI_A_nidulans_FGSC_A4,AN2913,2414228,2415766,-,366
ChrVI_A_nidulans_FGSC_A4,AN2807,2757421,2758641,-,0
ChrVI_A_nidulans_FGSC_A4,AN9205,109500,110381,+,0
ChrVI_A_nidulans_FGSC_A4,AN2666,3214959,3216162,-,0
ChrVI_A_nidulans_FGSC_A4,AN2768,2860395,2861774,-,21
ChrVI_A_nidulans_FGSC_A4,AN2617,3386749,3387841,-,0
ChrVI_A_nidulans_FGSC_A4,AN9193,151186,152329,-,31
ChrVI_A_nidulans_FGSC_A4,AN11178,335791,338198,-,80
ChrVI_A_nidulans_FGSC_A4,AN10405,951884,953133,+,31
ChrVI_A_nidulans_FGSC_A4,AN2796,2786150,2788367,-,0
ChrVI_A_nidulans_FGSC_A4,AN10374,2356939,2357452,+,36
ChrVI_A_nidulans_FGSC_A4,AN2680,3165159,3166349,-,0
ChrVI_A_nidulans_FGSC_A4,AN2874,2529952,2534538,-,0
ChrVI_A_nidulans_FGSC_A4,AN3005,2120805,2123852,+,223
ChrVI_A_nidulans_FGSC_A4,AN2743,2943554,2947505,-,172
ChrVI_A_nidulans_FGSC_A4,AN2687,3145481,3147169,+,242
ChrVI_A_nidulans_FGSC_A4,AN3072,1939347,1942451,-,347
ChrVI_A_nidulans_FGSC_A4,AN2800,2772184,2773907,+,153
ChrVI_A_nidulans_FGSC_A4,AN2740,2954205,2957249,-,0
ChrVI_A_nidulans_FGSC_A4,AN3103,1815240,1815560,-,0
ChrVI_A_nidulans_FGSC_A4,AN2694,3123770,3125160,-,143
ChrVI_A_nidulans_FGSC_A4,AN9493,217649,218379,+,0
ChrVI_A_nidulans_FGSC_A4,AN3160,1619671,1621678,+,52
ChrVI_A_nidulans_FGSC_A4,AN3301,1193759,1195633,-,199
ChrVI_A_nidulans_FGSC_A4,AN3030,2060205,2061458,-,0
ChrVI_A_nidulans_FGSC_A4,AN3351,1000316,1002291,+,13
ChrVI_A_nidulans_FGSC_A4,AN3169,1600287,1602206,+,248
ChrVI_A_nidulans_FGSC_A4,AN9158,248486,249505,-,113
ChrVI_A_nidulans_FGSC_A4,AN3096,1847146,1849224,-,188
ChrVI_A_nidulans_FGSC_A4,AN3316,1141970,1142776,+,0
ChrVI_A_nidulans_FGSC_A4,AN2731,2990293,2992512,+,285
ChrVI_A_nidulans_FGSC_A4,AN2864,2570002,2571649,-,0
ChrVI_A_nidulans_FGSC_A4,AN9170,210509,212513,-,0
ChrVI_A_nidulans_FGSC_A4,AN10361,2308701,2310365,+,79
ChrVI_A_nidulans_FGSC_A4,AN3429,746785,747889,+,19
ChrVI_A_nidulans_FGSC_A4,AN3132,1724399,1726278,-,125
ChrVI_A_nidulans_FGSC_A4,AN11202,18452,19791,-,0
ChrVI_A_nidulans_FGSC_A4,AN10339,2895072,2897096,+,0
ChrVI_A_nidulans_FGSC_A4,AN11162,562747,566145,-,112
ChrVI_A_nidulans_FGSC_A4,AN3416,789469,791418,-,275
ChrVI_A_nidulans_FGSC_A4,AN9220,56915,58637,-,124
ChrVI_A_nidulans_FGSC_A4,AN2937,2337611,2339828,-,286
ChrVI_A_nidulans_FGSC_A4,AN2930,2355499,2356568,-,41
ChrVI_A_nidulans_FGSC_A4,AN12379,2720413,2721878,-,0
ChrVI_A_nidulans_FGSC_A4,AN9149,288692,294205,+,208
ChrVI_A_nidulans_FGSC_A4,AN2956,2259424,2261872,-,0
ChrVI_A_nidulans_FGSC_A4,AN3361,963178,964756,+,18
ChrVI_A_nidulans_FGSC_A4,AN11707,1855932,1857734,-,63
ChrVI_A_nidulans_FGSC_A4,AN9134,340352,342037,-,0
ChrVI_A_nidulans_FGSC_A4,AN3230,1392579,1399523,-,166
ChrVI_A_nidulans_FGSC_A4,AN2862,2575444,2577004,-,153
ChrVI_A_nidulans_FGSC_A4,AN2769,2857781,2860222,-,232
ChrVI_A_nidulans_FGSC_A4,AN2711,3067214,3069430,+,0
ChrVI_A_nidulans_FGSC_A4,AN2762,2880722,2882565,+,100
ChrVI_A_nidulans_FGSC_A4,AN11693,2216751,2217467,+,94
ChrVI_A_nidulans_FGSC_A4,AN2718,3044286,3045321,-,69
ChrVI_A_nidulans_FGSC_A4,AN3116,1775113,1778363,+,129
ChrVI_A_nidulans_FGSC_A4,AN3108,1798435,1800819,-,242
ChrVI_A_nidulans_FGSC_A4,AN9177,189050,190565,+,121
ChrVI_A_nidulans_FGSC_A4,AN3063,1964954,1967186,-,54
ChrVI_A_nidulans_FGSC_A4,AN3204,1487719,1489473,+,24
ChrVI_A_nidulans_FGSC_A4,AN9147,298632,301726,-,11
ChrVI_A_nidulans_FGSC_A4,AN9086,478317,479551,-,50
ChrVI_A_nidulans_FGSC_A4,AN2728,3011025,3011954,+,0
ChrVI_A_nidulans_FGSC_A4,AN3334,1064539,1065936,+,55
ChrVI_A_nidulans_FGSC_A4,AN2869,2552275,2554558,-,0
ChrVI_A_nidulans_FGSC_A4,AN3246,1354032,1354950,+,50
ChrVI_A_nidulans_FGSC_A4,AN9093,454262,455877,+,19
ChrVI_A_nidulans_FGSC_A4,AN10411,714530,715968,+,48
ChrVI_A_nidulans_FGSC_A4,AN2981,2183692,2186151,-,92
ChrVI_A_nidulans_FGSC_A4,AN3124,1748143,1751100,+,97
ChrVI_A_nidulans_FGSC_A4,AN3387,876031,877586,+,69
ChrVI_A_nidulans_FGSC_A4,AN2781,2825056,2827104,+,0
ChrVI_A_nidulans_FGSC_A4,AN9189,158462,159843,+,0
ChrVI_A_nidulans_FGSC_A4,AN2879,2516202,2518307,-,177
ChrVI_A_nidulans_FGSC_A4,AN9115,391262,392484,-,0
ChrVI_A_nidulans_FGSC_A4,AN3219,1428799,1429977,-,0
ChrVI_A_nidulans_FGSC_A4,AN12188,1267622,1271743,-,0
ChrVI_A_nidulans_FGSC_A4,AN2846,2616629,2617795,-,17
ChrVI_A_nidulans_FGSC_A4,AN3045,2017445,2019109,+,0
ChrVI_A_nidulans_FGSC_A4,AN10360,2307403,2308465,+,0
ChrVI_A_nidulans_FGSC_A4,AN9100,430981,432898,+,284
ChrVI_A_nidulans_FGSC_A4,AN3413,798212,799533,-,102
ChrVI_A_nidulans_FGSC_A4,AN2882,2507706,2509064,+,65
ChrVI_A_nidulans_FGSC_A4,AN9140,326130,328585,+,0
ChrVI_A_nidulans_FGSC_A4,AN12146,45733,46029,-,0
ChrVI_A_nidulans_FGSC_A4,AN2986,2167434,2168844,+,114
ChrVI_A_nidulans_FGSC_A4,AN3424,763345,766897,-,267
ChrVI_A_nidulans_FGSC_A4,AN2996,2145496,2147013,-,101
ChrVI_A_nidulans_FGSC_A4,AN11374,2250753,2251347,-,0
ChrVI_A_nidulans_FGSC_A4,AN2624,3355558,3356389,+,0
ChrVI_A_nidulans_FGSC_A4,AN11169,283762,286062,-,0
ChrVI_A_nidulans_FGSC_A4,AN2894,2478646,2479457,+,71
ChrVI_A_nidulans_FGSC_A4,AN3022,2077441,2079103,-,39
ChrVI_A_nidulans_FGSC_A4,AN12457,1450255,1451913,+,287
ChrVI_A_nidulans_FGSC_A4,AN3431,744095,745310,+,55
ChrVI_A_nidulans_FGSC_A4,AN2774,2840708,2841893,-,54
ChrVI_A_nidulans_FGSC_A4,AN3180,1567639,1569792,+,338
ChrVI_A_nidulans_FGSC_A4,AN2678,3170446,3171324,+,0
ChrVI_A_nidulans_FGSC_A4,AN2975,2198555,2199472,-,234
ChrVI_A_nidulans_FGSC_A4,AN9064,546355,547693,-,101
ChrVI_A_nidulans_FGSC_A4,AN12325,3383335,3384426,-,89
ChrVI_A_nidulans_FGSC_A4,AN3399,831832,833456,-,0
ChrVI_A_nidulans_FGSC_A4,AN2723,3031740,3033193,+,0
ChrVI_A_nidulans_FGSC_A4,AN3172,1592413,1593927,+,98
ChrVI_A_nidulans_FGSC_A4,AN2775,2838003,2840725,+,242
ChrVI_A_nidulans_FGSC_A4,AN2729,3008549,3010452,-,0
ChrVI_A_nidulans_FGSC_A4,AN2898,2462038,2464759,-,0
ChrVI_A_nidulans_FGSC_A4,AN2629,3329855,3332052,-,119
ChrVI_A_nidulans_FGSC_A4,AN2980,2188400,2189607,+,80
ChrVI_A_nidulans_FGSC_A4,AN3441,708739,711958,+,110
ChrVI_A_nidulans_FGSC_A4,AN10337,2862167,2864657,+,212
ChrVI_A_nidulans_FGSC_A4,AN3025,2072601,2073427,+,0
ChrVI_A_nidulans_FGSC_A4,AN2720,3038688,3039780,-,0
ChrVI_A_nidulans_FGSC_A4,AN11365,2817419,2817754,+,0
ChrVI_A_nidulans_FGSC_A4,AN10340,2864832,2866714,+,101
ChrVI_A_nidulans_FGSC_A4,AN2892,2482294,2484132,+,0
ChrVI_A_nidulans_FGSC_A4,AN11375,1695965,1696344,+,0
ChrVI_A_nidulans_FGSC_A4,AN3296,1203751,1204857,-,53
ChrVI_A_nidulans_FGSC_A4,AN3238,1372975,1373580,+,0
ChrVI_A_nidulans_FGSC_A4,AN2653,3253257,3254761,-,0
ChrVI_A_nidulans_FGSC_A4,AN9218,61238,62970,-,0
ChrVI_A_nidulans_FGSC_A4,AN2901,2453783,2455345,-,106
ChrVI_A_nidulans_FGSC_A4,AN2886,2498269,2499170,+,0
ChrVI_A_nidulans_FGSC_A4,AN2883,2506339,2507560,-,50
ChrVI_A_nidulans_FGSC_A4,AN11165,400351,402767,-,58
ChrVI_A_nidulans_FGSC_A4,AN3107,1800972,1803331,+,92
ChrVI_A_nidulans_FGSC_A4,AN3390,864710,865967,-,103
ChrVI_A_nidulans_FGSC_A4,AN3386,877708,885343,-,0
ChrVI_A_nidulans_FGSC_A4,AN3157,1627305,1630326,-,150
ChrVI_A_nidulans_FGSC_A4,AN3408,808225,811877,+,1168
ChrVI_A_nidulans_FGSC_A4,AN12166,2891955,2892765,-,0
ChrVI_A_nidulans_FGSC_A4,AN3434,733343,734640,+,0
ChrVI_A_nidulans_FGSC_A4,AN10397,1123912,1125003,-,0
ChrVI_A_nidulans_FGSC_A4,AN12140,156340,156549,-,0
ChrVI_A_nidulans_FGSC_A4,AN3454,664120,668488,-,184
ChrVI_A_nidulans_FGSC_A4,AN3252,1332080,1335062,+,0
ChrVI_A_nidulans_FGSC_A4,AN3216,1436348,1439892,-,0
ChrVI_A_nidulans_FGSC_A4,AN2798,2779425,2780490,+,17
ChrVI_A_nidulans_FGSC_A4,AN11392,914231,914547,+,0
ChrVI_A_nidulans_FGSC_A4,AN3348,1014031,1015687,-,55
ChrVI_A_nidulans_FGSC_A4,AN3027,2067007,2068188,+,125
ChrVI_A_nidulans_FGSC_A4,AN2963,2232098,2236486,+,88
ChrVI_A_nidulans_FGSC_A4,AN10328,3395874,3399926,+,0
ChrVI_A_nidulans_FGSC_A4,AN2636,3299325,3301284,+,0
ChrVI_A_nidulans_FGSC_A4,AN3060,1973954,1975012,+,78
ChrVI_A_nidulans_FGSC_A4,AN2921,2389992,2391506,+,0
ChrVI_A_nidulans_FGSC_A4,AN2989,2162271,2163094,+,159
ChrVI_A_nidulans_FGSC_A4,AN10390,1220221,1222865,+,0
ChrVI_A_nidulans_FGSC_A4,AN3118,1768240,1770408,+,164
ChrVI_A_nidulans_FGSC_A4,AN3127,1740791,1742358,-,24
ChrVI_A_nidulans_FGSC_A4,AN11699,2049877,2050728,+,67
ChrVI_A_nidulans_FGSC_A4,AN9129,357611,360977,-,0
ChrVI_A_nidulans_FGSC_A4,AN3414,795815,797104,-,0
ChrVI_A_nidulans_FGSC_A4,AN12377,1489609,1490001,+,0
ChrVI_A_nidulans_FGSC_A4,AN2634,3311956,3314708,+,0
ChrVI_A_nidulans_FGSC_A4,AN3372,928591,930952,+,293
ChrVI_A_nidulans_FGSC_A4,AN3330,1078118,1080761,+,0
ChrVI_A_nidulans_FGSC_A4,AN10357,1672733,1674145,+,0
ChrVI_A_nidulans_FGSC_A4,AN3317,1141183,1141868,+,0
ChrVI_A_nidulans_FGSC_A4,AN3242,1363031,1363721,-,0
ChrVI_A_nidulans_FGSC_A4,AN9132,346278,351327,+,118
ChrVI_A_nidulans_FGSC_A4,AN3003,2125737,2127649,-,152
ChrVI_A_nidulans_FGSC_A4,AN2860,2580075,2581644,-,40
ChrVI_A_nidulans_FGSC_A4,AN3263,1299422,1300345,+,106
ChrVI_A_nidulans_FGSC_A4,AN3249,1342384,1343530,-,0
ChrVI_A_nidulans_FGSC_A4,AN2948,2294901,2295925,-,81
ChrVI_A_nidulans_FGSC_A4,AN2646,3271012,3273689,+,15
ChrVI_A_nidulans_FGSC_A4,AN3034,2050956,2052478,+,31
ChrVI_A_nidulans_FGSC_A4,AN9197,140198,141723,-,0
ChrVI_A_nidulans_FGSC_A4,AN3048,2010311,2011696,-,0
ChrVI_A_nidulans_FGSC_A4,AN3167,1604562,1606937,+,118
ChrVI_A_nidulans_FGSC_A4,AN2829,2662936,2664745,+,0
ChrVI_A_nidulans_FGSC_A4,AN2965,2225909,2229094,+,435
ChrVI_A_nidulans_FGSC_A4,AN11701,2002196,2002734,-,0
ChrVI_A_nidulans_FGSC_A4,AN3346,1019252,1021128,-,449
ChrVI_A_nidulans_FGSC_A4,AN10350,2303677,2306927,+,6
ChrVI_A_nidulans_FGSC_A4,AN3089,1878072,1879634,+,52
ChrVI_A_nidulans_FGSC_A4,AN3032,2055321,2057394,+,707
ChrVI_A_nidulans_FGSC_A4,AN3001,2130673,2133059,-,70
ChrVI_A_nidulans_FGSC_A4,AN9200,123221,132751,-,0
ChrVI_A_nidulans_FGSC_A4,AN9069,532972,535508,+,302
ChrVI_A_nidulans_FGSC_A4,AN3080,1906688,1910338,+,114
ChrVI_A_nidulans_FGSC_A4,AN3187,1543389,1545967,+,324
ChrVI_A_nidulans_FGSC_A4,AN10376,1808229,1810502,-,0
ChrVI_A_nidulans_FGSC_A4,AN2799,2774984,2778779,+,0
ChrVI_A_nidulans_FGSC_A4,AN3104,1813088,1814472,-,0
ChrVI_A_nidulans_FGSC_A4,AN3053,1990810,1992756,+,240
ChrVI_A_nidulans_FGSC_A4,AN12314,3012216,3014385,+,0
ChrVI_A_nidulans_FGSC_A4,AN3090,1874775,1878014,+,1207
ChrVI_A_nidulans_FGSC_A4,AN11192,49999,53483,+,46
ChrVI_A_nidulans_FGSC_A4,AN2792,2799056,2800163,+,0
ChrVI_A_nidulans_FGSC_A4,AN2661,3227179,3232218,+,0
ChrVI_A_nidulans_FGSC_A4,AN11171,262057,262894,+,0
ChrVI_A_nidulans_FGSC_A4,AN2619,3381683,3382897,-,0
ChrVI_A_nidulans_FGSC_A4,AN2668,3210425,3211866,+,0
ChrVI_A_nidulans_FGSC_A4,AN9194,148262,149491,-,0
ChrVI_A_nidulans_FGSC_A4,AN9457,2706134,2708569,+,0
ChrVI_A_nidulans_FGSC_A4,AN2802,2768340,2768952,+,0
ChrVI_A_nidulans_FGSC_A4,AN9167,225881,227607,+,129
ChrVI_A_nidulans_FGSC_A4,AN2783,2819482,2820992,+,0
ChrVI_A_nidulans_FGSC_A4,AN3224,1411807,1414597,-,41
ChrVI_A_nidulans_FGSC_A4,AN3191,1528192,1529557,+,65
ChrVI_A_nidulans_FGSC_A4,AN3177,1577516,1579256,-,286
ChrVI_A_nidulans_FGSC_A4,AN2935,2346987,2348337,-,125
ChrVI_A_nidulans_FGSC_A4,AN3354,991096,992356,+,0
ChrVI_A_nidulans_FGSC_A4,AN2748,2934079,2935882,-,0
ChrVI_A_nidulans_FGSC_A4,AN10363,2221483,2222849,-,160
ChrVI_A_nidulans_FGSC_A4,AN2871,2544096,2547728,+,301
ChrVI_A_nidulans_FGSC_A4,AN12184,1375202,1375554,+,0
ChrVI_A_nidulans_FGSC_A4,AN12315,3005415,3006022,+,0
ChrVI_A_nidulans_FGSC_A4,AN9123,371953,372874,-,0
ChrVI_A_nidulans_FGSC_A4,AN2911,2424247,2426300,-,105
ChrVI_A_nidulans_FGSC_A4,AN10404,957649,959315,+,0
ChrVI_A_nidulans_FGSC_A4,AN2834,2648851,2649603,+,0
ChrVI_A_nidulans_FGSC_A4,AN9118,384817,385545,+,76
ChrVI_A_nidulans_FGSC_A4,AN3076,1922143,1923112,-,0
ChrVI_A_nidulans_FGSC_A4,AN3281,1245111,1247166,-,0
ChrVI_A_nidulans_FGSC_A4,AN11197,190511,193249,-,35
ChrVI_A_nidulans_FGSC_A4,AN2693,3125441,3127209,+,91
ChrVI_A_nidulans_FGSC_A4,AN3269,1279123,1281272,+,0
ChrVI_A_nidulans_FGSC_A4,AN3014,2098260,2102636,-,0
ChrVI_A_nidulans_FGSC_A4,AN9185,166689,167294,+,0
ChrVI_A_nidulans_FGSC_A4,AN11254,1292604,1293470,+,0
ChrVI_A_nidulans_FGSC_A4,AN3270,1276977,1278700,-,0
ChrVI_A_nidulans_FGSC_A4,AN2838,2638512,2639363,+,0
ChrVI_A_nidulans_FGSC_A4,AN3255,1324816,1326187,+,174
ChrVI_A_nidulans_FGSC_A4,AN9066,541983,544577,-,98
ChrVI_A_nidulans_FGSC_A4,AN3300,1195784,1197378,-,0
ChrVI_A_nidulans_FGSC_A4,AN12424,2702470,2702730,+,0
ChrVI_A_nidulans_FGSC_A4,AN3054,1985866,1989108,+,129
ChrVI_A_nidulans_FGSC_A4,AN11180,269683,271447,+,0
ChrVI_A_nidulans_FGSC_A4,AN2954,2273281,2277193,+,160
ChrVI_A_nidulans_FGSC_A4,AN2764,2875481,2876862,-,3
ChrVI_A_nidulans_FGSC_A4,AN3008,2116376,2116799,+,0
ChrVI_A_nidulans_FGSC_A4,AN3307,1169989,1177855,+,41
ChrVI_A_nidulans_FGSC_A4,AN3374,923102,925584,-,352
ChrVI_A_nidulans_FGSC_A4,AN10383,1504851,1506040,-,0
ChrVI_A_nidulans_FGSC_A4,AN3141,1701637,1704984,+,474
ChrVI_A_nidulans_FGSC_A4,AN9133,342983,345447,+,376
ChrVI_A_nidulans_FGSC_A4,AN3155,1632263,1634682,+,77
ChrVI_A_nidulans_FGSC_A4,AN10347,2612641,2613848,-,0
ChrVI_A_nidulans_FGSC_A4,AN2918,2400671,2402372,-,5
ChrVI_A_nidulans_FGSC_A4,AN10331,3285055,3287296,-,0
ChrVI_A_nidulans_FGSC_A4,AN9524,1453064,1454329,+,0
ChrVI_A_nidulans_FGSC_A4,AN2683,3154624,3156582,-,74
ChrVI_A_nidulans_FGSC_A4,AN2857,2585278,2588019,-,223
ChrVI_A_nidulans_FGSC_A4,AN2670,3197647,3202692,+,0
ChrVI_A_nidulans_FGSC_A4,AN3206,1480836,1482909,-,148
ChrVI_A_nidulans_FGSC_A4,AN3329,1081666,1085892,-,0
ChrVI_A_nidulans_FGSC_A4,AN11685,2510892,2511309,-,0
ChrVI_A_nidulans_FGSC_A4,AN9077,502305,508142,+,200
ChrVI_A_nidulans_FGSC_A4,AN3404,820641,821392,-,0
ChrVI_A_nidulans_FGSC_A4,AN2739,2969844,2973266,+,229
ChrVI_A_nidulans_FGSC_A4,AN2703,3096905,3098392,+,56
ChrVI_A_nidulans_FGSC_A4,AN2752,2917580,2919436,-,305
ChrVI_A_nidulans_FGSC_A4,AN3412,799777,800858,+,176
ChrVI_A_nidulans_FGSC_A4,AN2994,2149523,2153106,+,0
ChrVI_A_nidulans_FGSC_A4,AN11932,302221,304499,-,449
ChrVI_A_nidulans_FGSC_A4,AN2888,2491770,2493205,+,135
ChrVI_A_nidulans_FGSC_A4,AN3459,652776,654880,-,6
ChrVI_A_nidulans_FGSC_A4,AN2850,2607529,2610928,+,513
ChrVI_A_nidulans_FGSC_A4,AN9216,74668,76371,-,0
ChrVI_A_nidulans_FGSC_A4,AN2907,2434769,2436605,-,63
ChrVI_A_nidulans_FGSC_A4,AN2716,3050237,3051383,-,64
ChrVI_A_nidulans_FGSC_A4,AN10388,1281544,1282959,-,0
